x,y,tipo,tamanyo
43639552,446476706,C,27
43639552,446476706,C,30
43639552,446476706,C,24
43639552,446476706,C,26
43639552,446476706,C,26
43639552,446476706,C,25
43639552,446476706,C,25
43639552,446476706,C,30
43639552,446476706,C,30
43639552,446476706,C,25
43639552,446476706,C,25
43639552,446476706,C,26
43639552,446476706,C,26
43639552,446476706,C,24
43639552,446476706,C,30
43639552,446476706,I,18
43639552,446476706,I,13
43639552,446476706,I,12
43643270,446470524,I,19
43636675,446489565,C,213
43636675,446489565,C,98
43636675,446489565,C,64
43636675,446489565,O,89
43636675,446489565,C,32
43636675,446489565,C,34
43636675,446489565,C,31
43640382,446491637,C,63
43640382,446491637,C,67
43640235,446493419,C,30
43640235,446493419,C,32
43640235,446493419,C,32
43640235,446493419,C,29
43640170,446495250,C,67
43640170,446495250,C,63
43642339,446496050,I,21
43646097,446489620,I,19
43639617,446504693,C,135
43648953,446507868,O,44
43648953,446507868,Y,171
43648953,446507868,Y,134
43648953,446507868,Y,134
43648953,446507868,Y,131
43642886,446507072,C,66
43642886,446507072,C,30
43642886,446507072,C,30
43642886,446507072,C,42
43642886,446507072,C,32
43642886,446507072,C,27
43642886,446507072,C,33
43642886,446507072,C,29
43642886,446507072,C,30
43642886,446507072,C,27
43642886,446507072,C,30
43642886,446507072,C,29
43642886,446507072,C,30
43642886,446507072,C,32
43642886,446507072,E,47
43642886,446507072,E,30
43642886,446507072,E,29
43642886,446507072,C,44
43636568,446506149,Y,133
43636568,446506149,K,142
43636568,446506149,K,142
43636568,446506149,O,179
43636568,446506149,C,21
43646030,446505676,C,136
43645201,446505460,I,32
43643889,446501589,C,46
43645707,446501970,C,46
43647535,446502355,C,42
43649361,446502693,C,46
43651223,446503125,C,46
43653056,446503434,C,46
43638634,446509832,C,120
43638634,446509832,C,41
43638634,446509832,C,41
43638634,446509832,C,120
43635558,446513689,O,129
43635558,446513689,O,231
43635558,446513689,O,163
43635558,446513689,O,36
43641791,446514646,O,36
43641791,446514646,C,26
43641791,446514646,C,33
43641791,446514646,C,39
43641791,446514646,C,32
43641791,446514646,C,26
43641791,446514646,C,32
43641791,446514646,C,33
43641791,446514646,C,26
43641791,446514646,C,26
43641791,446514646,C,33
43641791,446514646,C,32
43641791,446514646,C,26
43641791,446514646,C,32
43641791,446514646,C,39
43641791,446514646,C,33
43641791,446514646,C,26
43641791,446514646,C,37
43648305,446512744,C,36
43648305,446512744,C,31
43648305,446512744,C,31
43648305,446512744,C,36
43642280,446511840,C,36
43642280,446511840,C,31
43642280,446511840,C,31
43642280,446511840,C,36
43637799,446522395,O,338
43637799,446522395,C,221
43637799,446522395,C,63
43639760,446523617,K,358
43639760,446523617,C,366
43641678,446522754,C,327
43641678,446522754,O,307
43643555,446524003,I,39
43643555,446524003,O,351
43643555,446524003,C,303
43646825,446530567,C,52
43645849,446528618,C,45
43647041,446526796,C,49
43647041,446526796,O,84
43642038,446542076,C,53
43642038,446542076,C,53
43642038,446542076,C,53
43642038,446542076,C,53
43642038,446542076,C,76
43640833,446539583,I,59
43580841,446458452,I,20
43576712,446463089,C,67
43576712,446463089,C,74
43578422,446463062,C,75
43578422,446463062,C,85
43580017,446463342,C,77
43580017,446463342,C,83
43581737,446464219,C,68
43581737,446464219,C,75
43583468,446464328,I,55
43583468,446464328,C,67
43583468,446464328,C,67
43584564,446460869,C,56
43584564,446460869,C,68
43586212,446461046,C,79
43586212,446461046,C,80
43587879,446461069,C,57
43587879,446461069,C,68
43579685,446476934,C,72
43580227,446478504,C,64
43580227,446478504,O,64
43580227,446478504,O,61
43580227,446478504,O,32
43580764,446476854,C,42
43581783,446477386,C,39
43581783,446477386,C,36
43581783,446477386,C,22
43582850,446476906,C,42
43583317,446478626,C,46
43583317,446478626,E,20
43583317,446478626,C,33
43583317,446478626,C,32
43583317,446478626,C,61
43583317,446478626,C,34
43583899,446476954,G,42
43584917,446477498,C,62
43584917,446477498,C,56
43584917,446477498,C,58
43584917,446477498,C,36
43586044,446476994,C,41
43586357,446478729,C,64
43586357,446478729,C,64
43586357,446478729,C,61
43586357,446478729,C,31
43586998,446477016,C,41
43587977,446477680,C,56
43587977,446477680,C,63
43587977,446477680,C,56
43587977,446477680,C,38
43589513,446478699,C,64
43589513,446478699,C,64
43589513,446478699,C,61
43589513,446478699,C,32
43580587,446473208,C,69
43580587,446473208,C,71
43582330,446473302,C,69
43582330,446473302,C,70
43584030,446473302,C,69
43584030,446473302,C,33
43584030,446473302,C,36
43585697,446473372,C,70
43585697,446473372,C,32
43585697,446473372,C,38
43581544,446479342,I,23
43589967,446485447,C,61
43589967,446485447,C,51
43588600,446485572,C,32
43588600,446485572,C,53
43587013,446485531,C,27
43587013,446485531,C,26
43587013,446485531,C,31
43585382,446485478,C,33
43585382,446485478,C,64
43583750,446485433,C,57
43583750,446485433,C,32
43582130,446485388,C,53
43582130,446485388,C,37
43582130,446485388,O,64
43580517,446485347,C,50
43580517,446485347,C,33
43580517,446485347,O,64
43580517,446485347,C,70
43580930,446492055,C,59
43580930,446492055,C,50
43640869,446537879,C,53
43640869,446537879,C,53
43640869,446537879,C,53
43640869,446537879,C,53
43640458,446552878,E,1713
43641533,446571338,C,46
43640626,446569332,C,42
43641953,446567534,C,41
43640952,446565502,C,42
43642233,446563802,C,42
43642233,446563802,O,79
43641268,446561776,C,42
43646181,446458063,E,5045
43653591,446461137,E,4470
43660009,446462838,E,3770
43664793,446464544,Y,2386
43654908,446474141,E,8022
43592559,446450999,E,232
43571844,446536446,C,66
43571844,446536446,C,67
43571844,446536446,C,68
43568837,446321070,C,120
43568837,446321070,C,84
43568837,446321070,C,120
43568837,446321070,C,84
43647620,446515759,C,35
43647620,446515759,O,130
43647620,446515759,C,130
43647620,446515759,C,58
43647620,446515759,C,54
43647620,446515759,C,56
43695722,446474733,G,2608
43727586,446501051,C,345
43691181,446535772,C,756
43622249,446473177,C,35
43577430,446324890,C,104
43577430,446324890,C,69
43577430,446324890,C,69
43577430,446324890,C,104
43709375,446578972,O,936
43687354,446535186,O,96
43687354,446535186,O,96
43687354,446535186,O,96
43687354,446535186,O,96
43687354,446535186,O,96
43687354,446535186,O,96
43687354,446535186,O,96
43687354,446535186,O,96
43658271,446611682,O,62
43658271,446611682,O,63
43658271,446611682,C,49
43658271,446611682,E,63
43658271,446611682,C,63
43658271,446611682,C,49
43658271,446611682,C,63
43658271,446611682,C,30
43658271,446611682,I,34
43654221,446640389,C,145
43654221,446640389,C,118
43654221,446640389,C,100
43654221,446640389,C,100
43654221,446640389,C,94
43654221,446640389,C,145
43652215,446601074,C,2513
43678066,446612326,C,57
43678066,446612326,C,57
43678066,446612326,K,57
43678066,446612326,K,57
43678066,446612326,K,77
43678066,446612326,K,68
43678153,446631060,C,127
43678153,446631060,C,195
43678153,446631060,C,195
43678153,446631060,C,127
43692244,446602206,E,319
43693694,446631515,K,90
43704922,446600973,K,177
43702517,446622531,K,65
43715246,446633187,E,1384
43618897,446599469,C,77
43618897,446599469,C,102
43618897,446599469,O,54
43618897,446599469,C,39
43618897,446599469,I,30
43619831,446610589,I,102
43619831,446610589,C,79
43619831,446610589,C,326
43619831,446610589,C,246
43619263,446620112,Y,10290
43619598,446629802,K,1057
43592044,446612939,I,28192
43628876,446611094,C,196
43628876,446611094,C,148
43628876,446611094,C,144
43628876,446611094,C,92
43628232,446621001,C,57
43628232,446621001,C,80
43628232,446621001,C,54
43628232,446621001,C,53
43628232,446621001,I,30
43628232,446621001,C,53
43628232,446621001,C,49
43628232,446621001,C,53
43628232,446621001,C,53
43628232,446621001,C,54
43628232,446621001,C,83
43628232,446621001,C,83
43633717,446639792,C,709
43646940,446591917,O,34
43644511,446611688,C,92
43644511,446611688,C,63
43644511,446611688,C,86
43644511,446611688,C,79
43644511,446611688,C,71
43644511,446611688,C,67
43644511,446611688,C,67
43644511,446611688,C,71
43644511,446611688,C,79
43644511,446611688,C,86
43644511,446611688,C,63
43644511,446611688,C,92
43644511,446611688,C,70
43644511,446611688,C,70
43644511,446611688,C,90
43644511,446611688,C,60
43644511,446611688,C,86
43644511,446611688,C,76
43644511,446611688,C,71
43644511,446611688,C,67
43644511,446611688,C,106
43644511,446611688,I,26
43644511,446611688,O,66
43644511,446611688,C,71
43644511,446611688,C,76
43644511,446611688,C,86
43644511,446611688,C,60
43644511,446611688,C,90
43643880,446639668,K,178
43609630,446649967,K,132
43658188,446652338,K,534
43670727,446649226,I,29
43670727,446649226,K,677
43694107,446611784,K,137
43701748,446631924,K,101
43644941,446585165,I,3105
43683330,446612262,O,71
43683330,446612262,C,75
43683330,446612262,O,75
43683330,446612262,C,97
43683330,446612262,C,76
43607512,446639792,I,24
43619291,446639296,C,46
43619291,446639296,C,53
43619291,446639296,C,81
43619291,446639296,C,87
43619291,446639296,C,46
43619291,446639296,C,53
43619291,446639296,C,81
43619291,446639296,C,87
43618273,446651059,I,26
43618273,446651059,K,101
43634272,446610929,C,291
43634272,446610929,C,125
43634272,446610929,C,103
43634272,446610929,C,150
43634272,446610929,C,109
43634272,446610929,C,130
43634272,446610929,C,116
43634272,446610929,C,111
43634272,446610929,C,118
43634272,446610929,C,153
43634272,446610929,C,89
43634272,446610929,C,89
43634272,446610929,C,150
43634272,446610929,C,122
43634272,446610929,C,128
43634272,446610929,C,124
43629053,446630353,E,95
43629053,446630353,E,100
43629053,446630353,E,98
43629053,446630353,C,56
43629053,446630353,C,56
43629053,446630353,C,98
43629053,446630353,E,100
43629053,446630353,E,95
43653646,446611598,C,63
43653646,446611598,C,66
43653646,446611598,C,53
43653646,446611598,C,63
43653646,446611598,C,63
43653646,446611598,C,53
43653646,446611598,C,53
43653646,446611598,C,96
43653646,446611598,C,73
43653646,446611598,C,64
43653646,446611598,C,64
43653646,446611598,C,73
43653646,446611598,C,87
43653646,446611598,C,98
43658762,446621292,C,157
43658762,446621292,C,100
43658762,446621292,C,100
43658762,446621292,C,100
43658762,446621292,C,100
43658762,446621292,C,157
43653887,446631020,C,148
43653887,446631020,C,86
43653887,446631020,C,114
43653887,446631020,C,114
43653887,446631020,C,119
43653887,446631020,C,115
43653887,446631020,I,34
43667664,446640196,C,88
43667664,446640196,C,80
43667664,446640196,C,73
43667664,446640196,C,103
43667664,446640196,K,176
43680264,446622115,K,376
43608664,446629878,C,103
43608664,446629878,C,66
43608664,446629878,C,57
43608664,446629878,C,57
43608664,446629878,C,52
43608664,446629878,C,70
43608664,446629878,C,59
43608664,446629878,C,57
43608664,446629878,C,62
43608664,446629878,C,103
43659250,446630766,C,115
43659250,446630766,C,120
43659250,446630766,C,115
43659250,446630766,C,115
43659250,446630766,C,87
43659250,446630766,C,147
43669158,446640193,C,85
43669158,446640193,C,82
43669158,446640193,O,73
43669158,446640193,C,102
43669158,446640193,K,142
43629783,446599722,C,92
43629783,446599722,C,88
43629783,446599722,C,94
43629783,446599722,C,148
43629783,446599722,C,160
43629783,446599722,C,148
43629783,446599722,C,94
43629783,446599722,C,88
43629783,446599722,C,92
43636725,446601032,C,2319
43658739,446601483,C,103
43658739,446601483,C,79
43658739,446601483,C,135
43658739,446601483,C,140
43660365,446601321,C,90
43660365,446601321,C,64
43660365,446601321,C,45
43660365,446601321,C,60
43660365,446601321,C,102
43660365,446601321,C,63
43660365,446601321,C,63
43668174,446600974,C,497
43620835,446599438,C,108
43620835,446599438,C,110
43620835,446599438,C,176
43620835,446599438,C,98
43644125,446632667,Y,3147
43702192,446640940,K,55
43694441,446600145,K,98
43693942,446621957,K,67
43693725,446641559,K,67
43668917,446623816,E,894
43665629,446625053,I,34
43680686,446600018,E,6314
43449387,446327967,I,560
43450349,446331210,C,184
43454881,446339321,O,32
43454881,446339321,O,35
43454640,446335546,C,109
43454640,446335546,C,49
43454640,446335546,C,89
43454893,446340850,C,74
43452564,446341028,C,18
43407853,446337501,I,175
43417610,446400216,I,321
43419472,446394947,E,5790
43427490,446393816,Y,5115
43425955,446385734,G,657
43416807,446385354,Y,5125
43400803,446376960,Y,1575
43397282,446368245,E,2201
43405266,446365567,Y,4384
43434682,446379456,E,6482
43431485,446371797,E,5103
43404511,446347894,I,82
43431849,446364548,I,21
43455292,446363752,Y,50585
43426805,446324521,Y,11463
43504172,446381989,E,6171
43513303,446382490,E,14402
43516101,446366885,I,1989
43528795,446370067,Y,5950
43537814,446373389,G,1074
43554119,446395200,C,3580
43554119,446395200,C,499
43555070,446391307,I,12
43428262,446352623,K,7867
43428262,446352623,C,235
43437173,446389463,E,160
43526988,446388463,E,7752
43446274,446325440,E,5928
43447501,446333440,C,136
43536847,446384792,O,164
43536847,446384792,O,230
43535504,446388656,K,138
43531878,446394524,Y,86
43531878,446394524,Y,111
43531878,446394524,G,144
43531878,446394524,G,144
43531878,446394524,C,35
43531878,446394524,Y,114
43531878,446394524,C,42
43531878,446394524,Y,66
43536732,446399643,C,91
43536732,446399643,O,155
43536732,446399643,O,101
43536732,446399643,C,96
43536732,446399643,C,30
43536732,446399643,C,44
43536732,446399643,C,92
43580733,446436131,E,5197
43590381,446431938,E,6225
43593926,446442015,E,6872
43600572,446430247,E,6253
43580926,446428317,E,6465
43573833,446440312,I,10
43681518,446456545,E,7279
43686208,446462407,I,6478
43554479,446421363,C,371
43554479,446421363,C,111
43554479,446421363,C,131
43554479,446421363,C,219
43554479,446421363,C,158
43554479,446421363,C,151
43554479,446421363,C,158
43554479,446421363,C,109
43554479,446421363,C,103
43554479,446421363,C,213
43554479,446421363,C,159
43554479,446421363,C,166
43554479,446421363,C,213
43554479,446421363,C,103
43554479,446421363,C,109
43554479,446421363,C,158
43554479,446421363,C,151
43554479,446421363,C,158
43554479,446421363,C,219
43554479,446421363,C,131
43554479,446421363,C,111
43554479,446421363,C,330
43554479,446421363,C,184
43554479,446421363,C,106
43554479,446421363,C,163
43554479,446421363,C,163
43554479,446421363,C,106
43554479,446421363,C,203
43554479,446421363,C,203
43554479,446421363,C,106
43554479,446421363,C,163
43554479,446421363,C,163
43554479,446421363,C,106
43554479,446421363,C,265
43554479,446421363,C,140
43554479,446421363,C,106
43554479,446421363,C,163
43554479,446421363,C,163
43554479,446421363,C,106
43554479,446421363,C,203
43554479,446421363,C,203
43554479,446421363,C,106
43554479,446421363,C,163
43554479,446421363,C,163
43554479,446421363,C,106
43554479,446421363,C,610
43579068,446418092,K,18501
43594596,446420426,E,970
43558634,446409246,K,38330
43565682,446398554,I,116
43541830,446394095,C,94
43541830,446394095,O,82
43541830,446394095,C,28
43541830,446394095,C,85
43541830,446394095,E,143
43541830,446394095,E,112
43541830,446394095,E,112
43541830,446394095,E,98
43541830,446394095,C,98
43550893,446386270,K,128
43608749,446441004,E,6911
43566858,446430481,C,3665
43607999,446428280,R,600
43618380,446440688,I,4398
43623503,446441801,O,3520
43629261,446442916,Y,2553
43639782,446449076,R,910
43569384,446434015,Y,1630
43414338,446299039,E,9378
43451620,446329137,C,420
43400392,446289534,I,39510
43401791,446382194,Y,322
43662388,446454195,E,7605
43440441,446322002,Y,9442
43449007,446332778,C,78
43419010,446307148,K,4077
43427982,446311965,E,653
43398375,446371999,Y,1533
43452436,446332841,C,373
43542979,446373847,K,1012
43535194,446382045,I,19
43432252,446328543,I,20
43535528,446391980,C,131
43535528,446391980,C,69
43535528,446391980,C,65
43535528,446391980,C,119
43535528,446391980,C,68
43535528,446391980,C,66
43691629,446456192,C,4564
43520781,446378231,K,3098
43388742,446389234,I,18
43389777,446385910,K,628
43365393,446385899,C,84
43365393,446385899,C,76
43365393,446385899,C,79
43365393,446385899,C,73
43365393,446385899,C,74
43365393,446385899,C,99
43365393,446385899,C,98
43365393,446385899,C,79
43365393,446385899,C,83
43365393,446385899,C,64
43365393,446385899,O,84
43365393,446385899,O,61
43365393,446385899,O,111
43361340,446388849,C,133
43361859,446397302,I,11
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,8
43361859,446397302,I,8
43361859,446397302,I,8
43361859,446397302,I,8
43361859,446397302,I,9
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,7
43361859,446397302,I,12
43361859,446397302,I,31
43361859,446397302,C,105
43361859,446397302,C,658
43361859,446397302,K,433
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,45
43361859,446397302,C,48
43361859,446397302,C,34
43361859,446397302,C,34
43361859,446397302,C,31
43361859,446397302,C,31
43361859,446397302,C,51
43361859,446397302,C,19
43361859,446397302,C,18
43361859,446397302,C,18
43361859,446397302,C,24
43361859,446397302,C,77
43361859,446397302,I,24
43361859,446397302,C,78
43371475,446398253,K,840
43377116,446394631,K,1138
43374179,446394133,I,19
43397513,446421955,I,95
43403424,446402524,K,2877
43383416,446413751,O,53
43383416,446413751,O,53
43383416,446413751,O,54
43382409,446411791,C,71
43381145,446410184,C,46
43381145,446410184,C,34
43380438,446408026,O,118
43376574,446407507,C,54
43376574,446407507,O,129
43376574,446407507,C,111
43376574,446407507,C,72
43374694,446408613,C,61
43374694,446408613,C,39
43375159,446414310,C,107
43378324,446414277,O,92
43378324,446414277,O,55
43380739,446414706,C,78
43380739,446414706,C,54
43379294,446374386,I,18
43386558,446409723,K,999
43384753,446416803,I,18
43367125,446379559,K,807
43272505,446328342,K,513
43323538,446318208,C,240
43323538,446318208,C,181
43323538,446318208,C,240
43323538,446318208,C,181
43323538,446318208,K,313
43335249,446319256,K,368
43359946,446339981,K,386
43337855,446347152,C,52
43337855,446347152,C,48
43337855,446347152,C,47
43337855,446347152,C,49
43337855,446347152,C,49
43337855,446347152,C,46
43337855,446347152,C,46
43337855,446347152,C,49
43337855,446347152,C,47
43337855,446347152,C,97
43348041,446338798,K,208
43206404,446476070,I,122
43352502,446383935,C,210
43350372,446389185,I,19
43356327,446388788,C,130
43356327,446388788,K,66
43335087,446406030,C,167
43335087,446406030,C,165
43335087,446406030,C,165
43335087,446406030,C,84
43335087,446406030,C,87
43335087,446406030,C,80
43335087,446406030,C,89
43335087,446406030,C,11
43335087,446406030,C,161
43335087,446406030,C,68
43335087,446406030,C,219
43335087,446406030,C,215
43335087,446406030,C,45
43335087,446406030,C,83
43335087,446406030,C,70
43335087,446406030,C,76
43335087,446406030,C,81
43335087,446406030,C,101
43335087,446406030,C,47
43335087,446406030,C,81
43335087,446406030,C,45
43335087,446406030,C,66
43343247,446395592,K,992
43345763,446412348,I,20
43377281,446411662,K,329
43317046,446284675,C,149
43320280,446280980,C,45
43320280,446280980,C,64
43320280,446280980,C,52
43320280,446280980,C,136
43315364,446281044,C,148
43312486,446274717,C,192
43312486,446274717,C,59
43316351,446272800,C,143
43316351,446272800,C,131
43317790,446305214,C,234
43318915,446340463,C,47
43318915,446340463,C,47
43318915,446340463,C,47
43318915,446340463,C,68
43316919,446335112,C,84
43316919,446335112,C,59
43316919,446335112,C,55
43316919,446335112,C,54
43316919,446335112,C,128
43313487,446375319,C,5582
43323274,446269899,C,104
43323274,446269899,C,84
43323274,446269899,C,84
43323274,446269899,C,121
43326787,446278008,C,227
43326787,446278008,C,338
43326787,446278008,C,338
43326787,446278008,C,227
43323509,446288941,C,304
43325943,446322523,C,52
43325943,446322523,C,55
43325943,446322523,C,168
43325943,446322523,C,117
43331277,446335335,C,143
43330260,446332492,C,80
43330260,446332492,C,80
43328853,446329314,C,119
43328853,446329314,C,211
43328853,446329314,C,131
43328853,446329314,C,119
43324555,446351846,C,222
43324555,446351846,C,222
43321900,446346028,C,62
43321900,446346028,C,92
43321900,446346028,C,48
43259505,446260981,C,98
43259505,446260981,C,98
43259505,446260981,C,190
43259505,446260981,C,190
43259505,446260981,C,190
43259505,446260981,C,190
43259505,446260981,C,190
43259505,446260981,C,190
43259505,446260981,C,163
43259505,446260981,C,86
43259505,446260981,C,86
43259505,446260981,C,108
43259505,446260981,C,108
43259505,446260981,C,213
43259505,446260981,C,108
43259505,446260981,C,108
43259505,446260981,C,1197
43259505,446260981,C,1059
43259505,446260981,C,6849
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1039
43259505,446260981,C,1153
43259505,446260981,C,1290
43293354,446243843,E,7894
43304903,446239020,K,399
43313803,446234767,I,745
43348548,446303353,E,5229
43332248,446274617,R,381
43329666,446285658,C,92
43329666,446285658,C,38
43329666,446285658,C,38
43329666,446285658,C,162
43332323,446341025,C,93
43332323,446341025,C,93
43332323,446341025,C,50
43330763,446359333,C,1902
43332143,446367137,Y,12928
43277781,446301583,C,181
43277781,446301583,C,136
43281324,446299199,C,148
43281324,446299199,C,40
43288232,446295636,C,196
43288232,446295636,C,145
43288232,446295636,C,156
43288232,446295636,C,166
43288232,446295636,C,146
43288232,446295636,C,188
43280113,446308314,C,111
43280113,446308314,C,81
43283956,446306697,C,180
43283956,446306697,C,180
43291119,446285397,K,2128
43296353,446292683,C,246
43298160,446291338,C,262
43298160,446291338,C,242
43289308,446303882,C,68
43289308,446303882,C,95
43289308,446303882,C,64
43293413,446302617,C,134
43293413,446302617,C,134
43293413,446302617,C,38
43293413,446302617,C,35
43301416,446319928,K,356
43301033,446314508,K,219
43304425,446278497,C,137
43304425,446278497,C,132
43307148,446277245,C,262
43301694,446299480,C,196
43301694,446299480,C,105
43301694,446299480,C,99
43301694,446299480,K,166
43303858,446306985,E,1593
43309706,446249721,K,72
43306828,446312908,C,99
43306828,446312908,C,49
43306828,446312908,C,62
43306828,446312908,C,49
43306828,446312908,C,62
43306828,446312908,C,49
43306828,446312908,C,62
43299252,446253220,K,97
43296758,446254495,K,38
43379315,446371630,K,935
43312590,446294093,C,48
43312590,446294093,C,60
43312590,446294093,C,44
43312590,446294093,C,55
43312590,446294093,C,107
43312590,446294093,C,159
43223511,446391243,K,25361
43194882,446472349,I,12
43191158,446471716,I,12
43227473,446413760,I,12
43178426,446421479,I,12
43353517,446335346,K,191
43275120,446319385,C,2515
43330492,446268253,Y,1950
43153616,446210281,O,826
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,516
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,827
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,I,430
43153616,446210281,I,430
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,526
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,827
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,526
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,519
43153616,446210281,O,500
43153616,446210281,O,503
43153616,446210281,O,506
43153616,446210281,O,911
43153616,446210281,O,826
43153616,446210281,O,519
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,519
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,519
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43153616,446210281,O,519
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,500
43153616,446210281,O,519
43150830,446234225,O,21692
43158833,446259403,C,276
43158833,446259403,C,260
43158833,446259403,C,260
43158833,446259403,C,276
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,270
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,270
43158833,446259403,C,270
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,270
43158833,446259403,C,270
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,270
43158833,446259403,C,270
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,186
43158833,446259403,C,270
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,183
43158833,446259403,C,186
43172288,446200484,I,36329
43176577,446215172,I,24766
43191758,446197548,I,25562
43199691,446217030,I,8428
43199175,446208950,I,10830
43206112,446243253,I,7226
43114567,446208062,I,3359
43137689,446271659,O,82
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,92
43137689,446271659,O,92
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,86
43137689,446271659,O,73
43137689,446271659,O,73
43137689,446271659,O,86
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,92
43137689,446271659,O,92
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,89
43137689,446271659,O,82
43137689,446271659,O,54
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,86
43137689,446271659,O,86
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,50
43137689,446271659,O,50
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,86
43137689,446271659,O,86
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,82
43137689,446271659,O,54
