id_hog,id_per,id_via,sexo,trabajo,carnet,hora_ini,hora_fin,mot_origen,mot_destino,vehiculo,distancia,edad,num_veh,num_miembros_fam,num_adultos,pueblo_dest,pueblo_orig
3248097,1,2,2,1,4,1900,1930,2,1,14,10.05238109,52,1,1,1,074,079
3267352,1,1,2,2,1,1800,1830,1,4,1,14.93727692,28,2,1,1,079,074
3267352,1,2,2,2,1,2145,2215,4,1,1,14.93727692,28,2,1,1,074,079
3267353,1,1,1,1,4,1100,1110,1,2,11,5.427425505,44,1,1,1,092,074
3267353,1,2,1,1,4,2100,2110,2,1,11,5.427425505,44,1,1,1,074,092
3267378,1,1,2,1,4,730,900,1,2,11,18.63185818,48,4,1,1,079,074
3267378,1,2,2,1,4,1400,1445,2,1,11,18.63185818,48,4,1,1,074,079
3267384,1,1,2,1,4,1800,1805,1,8,24,0.191145853,42,2,1,1,074,074
3267384,1,2,2,1,4,2000,2005,8,1,24,0.191145853,42,2,1,1,074,074
3267388,1,1,2,1,4,1100,1110,1,5,11,5.79748681,50,2,1,1,074,074
3267388,1,2,2,1,4,1130,1145,5,1,11,5.79748681,50,2,1,1,074,074
3267399,1,1,1,1,4,530,630,1,2,1,12.34709545,48,2,1,1,079,074
3267399,1,2,1,1,4,1500,1520,2,1,14,12.34709545,48,2,1,1,074,079
3267467,1,1,2,1,4,730,800,1,2,11,18.60052476,45,1,1,1,079,074
3267467,1,2,2,1,4,1500,1545,2,2,11,69.03527883,45,1,1,1,045,079
3267467,1,3,2,1,4,2030,2100,2,1,11,53.65231621,45,1,1,1,074,045
3267538,1,1,1,1,4,600,615,1,2,11,3.832757538,41,1,1,1,058,074
3267538,1,2,1,1,4,1500,1525,2,1,11,3.832757538,41,1,1,1,074,058
3267538,1,3,1,1,4,1655,1700,1,10,24,0.189441659,41,1,1,1,074,074
3267538,1,4,1,1,4,1705,1710,10,1,24,0.189441659,41,1,1,1,074,074
3271995,1,1,2,1,4,830,840,1,7,11,2.980130757,42,3,1,1,079,074
3271995,1,2,2,1,4,940,950,7,1,11,2.980130757,42,3,1,1,074,079
3271995,1,3,2,1,4,1630,1640,1,10,11,2.980130757,42,3,1,1,079,074
3271995,1,4,2,1,4,1640,1650,7,1,11,2.980130757,42,3,1,1,074,079
3272032,1,1,2,1,4,700,745,1,2,2,11.67959991,56,2,1,1,065,074
3272032,1,2,2,1,4,1200,1245,2,1,2,11.67959991,56,2,1,1,074,065
3272032,1,3,2,1,4,1800,1835,1,2,2,11.67959991,56,2,1,1,065,074
3272032,1,4,2,1,4,2200,2235,2,1,2,11.67959991,56,2,1,1,074,065
3272137,1,1,2,1,4,900,1000,1,2,1,18.61611673,66,1,1,1,079,074
3272137,1,2,2,1,4,1500,1600,2,1,1,18.61611673,66,1,1,1,074,079
3272137,1,3,2,1,4,1830,1840,1,10,11,1.468732771,66,1,1,1,074,074
3272137,1,4,2,1,4,1947,2000,10,1,11,1.468732771,66,1,1,1,074,074
3272139,1,1,2,1,4,830,915,1,2,11,9.700340736,51,3,1,1,092,074
3272139,1,2,2,1,4,1530,1545,2,1,11,9.700340736,51,3,1,1,074,092
3272139,1,3,2,1,4,1600,1615,1,7,11,6.830069448,51,3,1,1,079,074
3272139,1,4,2,1,4,1645,1700,7,5,11,7.827987263,51,3,1,1,074,079
3272139,1,5,2,1,4,1705,1710,5,1,11,1.049915104,51,3,1,1,074,074
3272184,1,1,2,1,4,715,730,1,2,11,2.448996825,61,2,1,1,074,074
3272184,1,2,2,1,4,1456,1520,2,1,11,2.448996825,61,2,1,1,074,074
3272184,1,3,2,1,4,1730,1745,1,10,24,0.472969305,61,2,1,1,074,074
3272184,1,4,2,1,4,1815,1825,10,1,24,0.472969305,61,2,1,1,074,074
3272184,1,5,2,1,4,1840,1850,1,10,24,0.472969305,61,2,1,1,074,074
3272184,1,6,2,1,4,1900,1915,10,1,24,0.472969305,61,2,1,1,074,074
3272184,1,7,2,1,4,2010,2020,1,10,24,0.472969305,61,2,1,1,074,074
3272184,1,8,2,1,4,2232,2300,10,1,24,0.472969305,61,2,1,1,074,074
3272290,1,1,1,1,5,830,930,1,7,1,16.82548242,50,1,1,1,079,074
3272290,1,2,1,1,5,1130,1215,7,1,1,16.82548242,50,1,1,1,074,079
3272384,1,1,1,1,4,700,720,1,2,11,16.74491778,47,2,1,1,079,074
3272384,1,2,1,1,4,1700,1730,2,1,11,16.74491778,47,2,1,1,074,079
3272457,1,1,2,1,4,805,820,1,2,11,3.524763886,48,3,1,1,074,074
3272457,1,2,2,1,4,1420,1440,2,10,11,5.064277753,48,3,1,1,079,074
3272457,1,3,2,1,4,1510,1520,7,1,11,1.906172414,48,3,1,1,074,079
3272482,1,1,1,1,5,700,800,1,2,12,22.85122462,60,3,1,1,079,074
3272482,1,2,1,1,5,1730,1830,2,1,12,22.85122462,60,3,1,1,074,079
3272571,1,1,2,1,4,650,800,1,2,1,18.64214219,41,1,1,1,079,074
3272571,1,2,2,1,4,1730,1745,2,10,4,4.373568681,41,1,1,1,079,079
3272571,1,3,2,1,4,2130,2215,10,1,14,14.28067541,41,1,1,1,074,079
3272646,1,1,2,1,1,1330,1440,1,2,2,16.4946995,43,1,1,1,115,074
3272646,1,2,2,1,1,2100,2220,2,1,1,16.4946995,43,1,1,1,074,115
3272646,1,3,2,1,1,2238,2240,1,9,24,0.056934122,43,1,1,1,074,074
3272646,1,4,2,1,1,2242,2245,9,1,24,0.056934122,43,1,1,1,074,074
3272721,1,1,1,1,5,545,555,1,2,11,5.147288188,53,3,1,1,079,074
3272721,1,2,1,1,5,1000,1015,2,1,11,5.147288188,53,3,1,1,074,079
3272721,1,3,1,1,5,1315,1320,1,5,24,0.133422031,53,3,1,1,074,074
3272721,1,4,1,1,5,1355,1400,5,1,24,0.133422031,53,3,1,1,074,074
3295901,1,1,2,1,4,700,745,1,2,1,8.47826285,50,2,1,1,079,074
3295901,1,2,2,1,4,1830,1930,2,1,1,8.47826285,50,2,1,1,074,079
3301556,1,1,1,2,1,700,710,1,2,1,4.783977297,52,0,1,1,079,074
3301556,1,2,1,2,1,1430,1440,2,1,1,4.783977297,52,0,1,1,074,079
3301556,1,3,1,2,1,1700,1720,1,4,4,4.41043748,52,0,1,1,065,074
3301556,1,4,1,2,1,2030,2050,4,1,4,4.41043748,52,0,1,1,074,065
3301582,1,1,1,1,4,800,815,1,2,11,3.481929462,31,4,1,1,065,074
3301582,1,2,1,1,4,1500,1515,2,1,11,3.481929462,31,4,1,1,074,065
3301582,1,3,1,1,4,2000,2010,1,5,11,4.988379833,31,4,1,1,074,074
3301582,1,4,1,1,4,2100,2110,5,1,11,4.988379833,31,4,1,1,074,074
3301621,1,1,1,1,1,1430,1435,1,5,24,0.193661248,63,0,1,1,074,074
3301621,1,2,1,1,1,1440,1445,5,1,24,0.193661248,63,0,1,1,074,074
3301650,1,1,1,1,4,815,900,1,2,11,27.72185332,27,1,1,1,006,074
3301650,1,2,1,1,4,1930,2010,2,1,11,27.72185332,27,1,1,1,074,006
3301712,1,1,2,1,4,825,850,1,2,11,5.537206855,59,2,1,1,079,074
3301712,1,2,2,1,4,1700,1720,2,1,11,5.537206855,59,2,1,1,074,079
3301747,1,1,2,1,4,800,805,1,6,11,0.933134317,46,1,1,1,074,074
3301747,1,2,2,1,4,1200,1215,6,1,24,0.933134317,46,1,1,1,074,074
3301756,1,1,1,1,5,730,800,1,2,17,28.15899074,52,2,1,1,005,074
3301756,1,2,1,1,5,1800,1830,2,1,17,28.15899074,52,2,1,1,074,005
3301793,1,1,2,1,1,630,720,1,2,2,10.67085548,47,1,1,1,079,074
3301793,1,2,2,1,1,845,920,2,3,4,5.202971381,47,1,1,1,079,079
3301793,1,3,2,1,1,1130,1210,3,2,4,5.202971381,47,1,1,1,079,079
3301793,1,4,2,1,1,1500,1555,2,1,2,10.67085548,47,1,1,1,074,079
3301793,1,5,2,1,1,1730,1750,1,7,24,1.133533444,47,1,1,1,074,074
3301793,1,6,2,1,1,1900,1920,7,1,24,1.133533444,47,1,1,1,074,074
3301821,1,1,2,1,4,800,810,1,2,24,0.743050304,53,1,1,1,074,074
3301821,1,2,2,1,4,1600,1610,2,1,24,0.743050304,53,1,1,1,074,074
3301821,1,3,2,1,4,1630,1640,1,10,11,2.497172671,53,1,1,1,074,074
3301821,1,4,2,1,4,2100,2110,10,1,11,2.497172671,53,1,1,1,074,074
3301856,1,1,2,1,4,711,735,1,2,24,0.5850022,58,1,1,1,074,074
3301856,1,2,2,1,4,1439,1450,2,1,24,0.5850022,58,1,1,1,074,074
3301856,1,3,2,1,4,1645,1715,1,6,24,2.494180722,58,1,1,1,074,074
3301856,1,4,2,1,4,1814,1830,6,11,24,1.158640978,58,1,1,1,074,074
3301856,1,5,2,1,4,2000,2020,11,1,14,2.098329668,58,1,1,1,074,074
3301934,1,1,1,2,4,730,830,1,2,11,15.88835343,20,2,1,0,079,074
3301934,1,2,1,2,4,1800,1900,2,1,11,15.88835343,20,2,1,0,074,079
3301934,1,3,1,2,4,1900,1920,1,5,11,5.814189638,20,2,1,0,079,074
3301934,1,4,1,2,4,2020,2040,5,1,11,5.814189638,20,2,1,0,074,079
3301980,1,1,2,1,1,620,720,10,2,1,23.54089022,60,1,1,1,079,074
3301980,1,2,2,1,1,1500,1610,2,1,1,23.54089022,60,1,1,1,074,079
3301989,1,1,1,1,5,1000,1005,1,5,24,0.356552482,51,1,1,1,074,074
3301989,1,2,1,1,5,1045,1100,5,1,24,0.356552482,51,1,1,1,074,074
3301989,1,3,1,1,5,1445,1500,1,2,24,0.411859814,51,1,1,1,074,074
3301989,1,4,1,1,5,2200,2215,2,1,24,0.411859814,51,1,1,1,074,074
3302051,1,1,2,1,4,436,445,1,2,11,0.919134169,56,2,1,1,074,074
3302051,1,2,2,1,4,1136,1145,2,1,11,0.919134169,56,2,1,1,074,074
3302051,1,3,2,1,4,1643,1700,1,9,24,0.919134169,56,2,1,1,074,074
3302051,1,4,2,1,4,1700,1715,9,1,24,0.919134169,56,2,1,1,074,074
3302065,1,1,2,1,4,1400,1440,1,2,14,15.1408793,38,3,1,1,079,074
3302065,1,2,2,1,4,2200,2315,2,1,2,15.1408793,38,3,1,1,074,079
3302093,1,1,1,1,4,1901,1910,1,10,24,0.156397831,27,2,1,1,074,074
3302093,1,2,1,1,4,2031,2040,10,1,24,0.156397831,27,2,1,1,074,074
3302147,1,1,2,1,4,800,830,1,2,1,11.16266867,56,2,1,1,079,074
3302147,1,2,2,1,4,2000,2030,2,1,1,11.16266867,56,2,1,1,074,079
3302207,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,63,2,1,1,,
3302266,1,1,2,1,4,1100,1115,1,10,14,2.471334235,59,3,1,1,065,074
3302266,1,2,2,1,4,1200,1215,10,1,14,2.471334235,59,3,1,1,074,065
3302297,1,1,1,1,4,810,900,1,2,11,20.55448431,46,1,1,1,080,074
3302297,1,2,1,1,4,1800,1840,2,1,11,20.55448431,46,1,1,1,074,080
3302419,1,1,2,1,1,810,900,1,2,1,9.972942998,39,1,1,1,079,074
3302419,1,2,2,1,1,1400,1450,2,1,1,9.972942998,39,1,1,1,074,079
3302419,1,3,2,1,1,1535,1630,1,2,1,9.972942998,39,1,1,1,079,074
3302419,1,4,2,1,1,1930,2010,2,1,1,9.972942998,39,1,1,1,074,079
3302485,1,1,2,1,4,700,730,1,2,11,9.226761841,49,1,1,1,007,074
3302485,1,2,2,1,4,1500,1530,2,1,11,9.226761841,49,1,1,1,074,007
3302520,1,-1,2,1,1,-1,-1,-1,-1,-1,-1,63,2,1,1,,
3302603,1,1,1,1,4,830,840,1,2,11,2.557612491,62,2,1,1,079,074
3302603,1,2,1,1,4,1330,1345,2,1,11,2.557612491,62,2,1,1,074,079
3302603,1,3,1,1,4,1500,1515,1,2,11,2.557612491,62,2,1,1,079,074
3302603,1,4,1,1,4,1745,1800,2,1,11,2.557612491,62,2,1,1,074,079
3302603,1,5,1,1,4,1930,2030,1,9,24,0.198668603,62,2,1,1,074,074
3302603,1,6,1,1,4,2030,2045,9,1,24,0.198668603,62,2,1,1,074,074
3302610,1,1,1,1,4,640,715,1,2,2,12.01917353,60,2,1,1,092,074
3302610,1,2,1,1,4,1445,1615,2,1,2,12.01917353,60,2,1,1,074,092
3302731,1,1,2,1,1,1600,1630,1,5,24,1.151967314,50,0,1,1,074,074
3302731,1,2,2,1,1,1849,1910,5,1,24,1.151967314,50,0,1,1,074,074
3302923,1,1,2,1,4,730,830,1,2,1,10.68149303,50,1,1,1,079,074
3302923,1,2,2,1,4,1300,1400,2,1,1,10.68149303,50,1,1,1,074,079
3302952,1,1,2,1,4,700,800,1,2,1,13.26660609,38,1,1,1,079,074
3302952,1,2,2,1,4,1800,1900,2,1,1,13.26660609,38,1,1,1,074,079
3303170,1,1,2,1,1,845,945,1,2,1,17.91974642,64,2,1,1,079,074
3303170,1,2,2,1,1,1505,1615,2,1,1,17.91974642,64,2,1,1,074,079
3303299,1,1,2,1,4,630,700,1,2,11,14.48043447,43,2,1,1,115,074
3303299,1,2,2,1,4,1500,1600,2,1,11,14.48043447,43,2,1,1,074,115
3303299,1,3,2,1,4,1800,1815,1,10,24,0.459631463,43,2,1,1,074,074
3303299,1,4,2,1,4,1820,1845,10,1,24,0.459631463,43,2,1,1,074,074
3303308,1,1,2,1,4,1900,1910,1,9,14,1.742683857,53,2,1,1,074,074
3303308,1,2,2,1,4,2030,2040,9,1,14,1.742683857,53,2,1,1,074,074
3303343,1,-1,2,1,1,-1,-1,-1,-1,-1,-1,53,1,1,1,,
3303439,1,1,1,1,4,815,830,1,2,11,8.304011693,47,1,1,1,079,074
3303439,1,2,1,1,4,1900,1920,2,1,11,8.304011693,47,1,1,1,074,079
3303483,1,1,1,1,4,600,615,1,2,11,5.291466113,57,4,1,1,079,074
3303483,1,2,1,1,4,1445,1500,2,1,11,5.291466113,57,4,1,1,074,079
3303483,1,3,1,1,4,1749,1805,1,9,24,1.155690287,57,4,1,1,074,074
3303483,1,4,1,1,4,1830,1900,9,1,24,1.155690287,57,4,1,1,074,074
3303508,1,1,2,1,4,730,740,1,2,11,1.336799712,59,2,1,1,074,074
3303508,1,2,2,1,4,1506,1515,2,1,11,1.336799712,59,2,1,1,074,074
3303553,1,1,2,1,4,845,855,1,7,24,0.281803131,31,1,1,1,074,074
3303553,1,2,2,1,4,855,900,7,1,24,0.281803131,31,1,1,1,074,074
3303553,1,3,2,1,4,900,950,1,2,1,13.88838837,31,1,1,1,079,074
3303553,1,4,2,1,4,1400,1455,2,1,1,13.88838837,31,1,1,1,074,079
3303553,1,5,2,1,4,1505,1510,1,7,24,0.281803131,31,1,1,1,074,074
3303553,1,6,2,1,4,1515,1520,7,1,24,0.281803131,31,1,1,1,074,074
3303614,1,1,2,1,4,700,730,1,2,11,26.00505094,38,2,1,1,006,074
3303614,1,2,2,1,4,1430,1515,2,1,11,26.00505094,38,2,1,1,074,006
3303614,1,3,2,1,4,1700,1710,1,10,24,0.428976413,38,2,1,1,074,074
3303614,1,4,2,1,4,1715,1730,7,1,24,0.428976413,38,2,1,1,074,074
3303633,1,1,2,2,4,830,840,1,2,11,6.392935031,50,2,1,1,058,074
3303633,1,2,2,2,4,1400,1420,2,1,11,6.392935031,50,2,1,1,074,058
3303678,1,1,2,1,4,900,940,1,2,11,18.52175181,43,2,1,1,079,074
3303678,1,2,2,1,4,1600,1630,2,1,11,18.52175181,43,2,1,1,074,079
3303797,1,1,2,1,4,1130,1145,1,5,24,0.626483957,23,1,1,0,074,074
3303797,1,3,2,1,4,1145,1155,5,1,24,0.626483957,23,1,1,0,074,074
3303797,1,5,2,1,4,1630,1640,1,2,4,2.357550295,23,1,1,0,074,074
3303797,1,6,2,1,4,1830,1900,2,2,2,1.501342375,23,1,1,0,074,074
3303797,1,7,2,1,4,2000,2030,2,1,24,1.067729169,23,1,1,0,074,074
3303813,1,1,1,1,4,730,820,1,2,1,13.02646121,54,2,1,1,079,074
3303813,1,2,1,1,4,1430,1520,2,1,1,13.02646121,54,2,1,1,074,079
3303859,1,1,1,1,1,635,700,1,2,1,4.400300029,55,0,1,1,079,074
3303859,1,2,1,1,1,1525,1545,2,1,1,4.400300029,55,0,1,1,074,079
3303924,1,1,2,1,4,1836,1845,1,7,11,1.025368914,44,1,1,1,074,074
3303924,1,2,2,1,4,1906,1915,7,1,11,1.025368914,44,1,1,1,074,074
3303945,1,1,1,1,4,1200,1230,1,9,24,0.562986603,43,2,1,1,074,074
3303945,1,2,1,1,4,1230,1300,9,1,24,0.562986603,43,2,1,1,074,074
3304034,1,1,2,1,1,1813,1900,1,9,24,0.809409539,61,1,1,1,074,074
3304034,1,2,2,1,1,1900,1945,9,1,24,0.809409539,61,1,1,1,074,074
3304083,1,1,2,1,1,1000,1015,1,10,24,0.748067243,55,0,1,1,074,074
3304083,1,2,2,1,1,1400,1415,10,1,24,0.748067243,55,0,1,1,074,074
3304101,1,1,1,1,4,730,740,1,2,20,1.656283067,62,2,1,1,074,074
3304101,1,2,1,1,4,1500,1510,2,1,20,1.656283067,62,2,1,1,074,074
3304101,1,3,1,1,4,1724,1735,1,9,24,0.712923079,62,2,1,1,074,074
3304101,1,4,1,1,4,2004,2015,9,1,24,0.712923079,62,2,1,1,074,074
3304160,1,1,1,1,4,645,700,1,2,11,5.629817098,56,1,1,1,058,074
3304160,1,2,1,1,4,1700,1720,2,1,11,5.629817098,56,1,1,1,074,058
3304269,1,1,1,1,4,1130,1200,1,9,24,0.855836356,58,1,1,1,074,074
3304269,1,2,1,1,4,1200,1230,9,1,24,0.855836356,58,1,1,1,074,074
3304269,1,3,1,1,4,1800,1830,1,9,24,0.855836356,58,1,1,1,074,074
3304269,1,4,1,1,4,1830,1900,9,1,24,0.855836356,58,1,1,1,074,074
3304292,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,58,3,1,1,,
3304308,1,1,1,1,1,1330,1340,1,2,8,4.567006543,58,2,1,1,065,074
3304308,1,2,1,1,1,2100,2110,2,1,8,4.567006543,58,2,1,1,074,065
3304352,1,1,1,1,4,800,810,1,2,20,2.045597278,57,1,1,1,074,074
3304352,1,2,1,1,4,1430,1440,2,1,20,2.045597278,57,1,1,1,074,074
3304352,1,3,1,1,4,1800,1830,1,9,24,1.610186253,57,1,1,1,074,074
3304352,1,4,1,1,4,1830,1900,9,1,24,1.610186253,57,1,1,1,074,074
3304385,1,1,1,1,5,430,440,1,2,11,2.264077236,52,1,1,1,065,074
3304385,1,2,1,1,5,2300,2310,2,1,11,2.264077236,52,1,1,1,074,065
3304408,1,1,2,1,4,712,730,1,9,24,0.304237841,58,1,1,1,074,074
3304408,1,2,2,1,4,742,800,9,1,24,0.304237841,58,1,1,1,074,074
3304408,1,3,2,1,4,843,850,1,2,24,0.517836782,58,1,1,1,074,074
3304408,1,4,2,1,4,1458,1505,2,1,24,0.517836782,58,1,1,1,074,074
3304436,1,1,1,1,1,900,935,1,3,4,11.01122837,49,1,1,1,092,074
3304436,1,2,1,1,1,1600,1635,3,1,4,11.01122837,49,1,1,1,074,092
3304476,1,1,1,1,4,515,600,1,2,1,18.90936202,54,1,1,1,079,074
3304476,1,2,1,1,4,1545,1650,2,1,1,18.90936202,54,1,1,1,074,079
3304481,1,-1,1,1,5,-1,-1,-1,-1,-1,-1,32,2,1,1,,
3304557,1,1,2,1,4,922,940,1,2,24,1.205496681,58,2,1,1,074,074
3304557,1,2,2,1,4,1504,1515,2,1,2,1.205496681,58,2,1,1,074,074
3304618,1,1,2,1,4,1200,1220,1,2,11,7.357617973,44,1,1,1,073,074
3304618,1,2,2,1,4,1420,1440,2,5,11,6.820846634,44,1,1,1,074,073
3304618,1,3,2,1,4,1525,1535,5,1,11,0.629046681,44,1,1,1,074,074
3304703,1,1,2,1,1,1600,1700,1,2,1,17.66247269,61,1,1,1,079,074
3304703,1,2,2,1,1,2000,2100,2,1,1,17.66247269,61,1,1,1,074,079
3304811,1,1,2,1,4,803,815,1,2,2,1.655722766,58,2,1,1,074,074
3304811,1,2,2,1,4,1416,1430,2,1,2,1.655722766,58,2,1,1,074,074
3304816,1,1,2,1,1,730,815,1,2,2,5.117999326,60,1,1,1,079,074
3304816,1,2,2,1,1,1300,1345,2,1,2,5.117999326,60,1,1,1,074,079
3304830,1,1,2,1,4,600,630,1,2,11,17.16362757,56,2,1,1,079,074
3304830,1,2,2,1,4,1515,1600,2,1,11,17.16362757,56,2,1,1,074,079
3304836,1,1,1,1,5,630,750,1,2,4,16.04441829,58,1,1,1,079,074
3304836,1,2,1,1,5,1900,2030,2,1,4,16.04441829,58,1,1,1,074,079
3304847,1,1,2,1,1,700,800,1,2,4,10.38620107,25,1,1,1,092,074
3304847,1,2,2,1,1,1520,1615,2,1,4,10.38620107,25,1,1,1,074,092
3304847,1,3,2,1,1,1800,1845,1,8,1,10.17134385,25,1,1,1,079,074
3304848,1,1,2,1,1,610,720,1,2,2,12.77818009,58,1,1,1,079,074
3304848,1,2,2,1,1,1455,1615,2,1,2,12.77818009,58,1,1,1,074,079
3305152,1,1,1,1,4,1000,1015,1,6,11,1.159164136,53,2,1,1,074,074
3305152,1,2,1,1,4,1100,1115,6,5,11,0.822038328,53,2,1,1,074,074
3305152,1,3,1,1,4,1300,1305,5,1,11,0.884341523,53,2,1,1,074,074
3305152,1,4,1,1,4,1700,1745,1,9,24,0.559663206,53,2,1,1,074,074
3305152,1,5,1,1,4,1745,1830,9,1,24,0.559663206,53,2,1,1,074,074
3305230,1,1,2,1,4,800,805,2,1,24,0.39285981,56,2,1,1,074,074
3305230,1,2,2,1,4,2130,2135,1,2,24,0.39285981,56,2,1,1,074,074
3305281,1,1,1,1,4,630,640,1,2,11,3.284306625,60,1,1,1,074,074
3305281,1,2,1,1,4,1400,1410,2,1,11,3.284306625,60,1,1,1,074,074
3305411,1,1,2,1,4,1800,1810,1,5,24,0.125567989,61,2,1,1,074,074
3305411,1,2,2,1,4,2000,2010,5,1,24,0.125567989,61,2,1,1,074,074
3305479,1,1,2,1,4,630,740,1,2,1,15.73382579,59,0,1,1,079,074
3305479,1,2,2,1,4,1530,1645,2,1,1,15.73382579,59,0,1,1,074,079
3306538,1,1,2,1,1,700,900,1,3,2,18.95996075,51,1,1,1,079,074
3306538,1,2,2,1,1,1400,1545,3,1,2,18.95996075,51,1,1,1,074,079
3306642,1,1,1,1,4,700,755,1,2,1,16.67468351,57,1,1,1,079,074
3306642,1,2,1,1,4,1730,1750,2,8,4,4.779490111,57,1,1,1,079,079
3306642,1,3,1,1,4,1900,1950,8,1,1,11.89621092,57,1,1,1,074,079
3306770,1,1,2,1,1,1230,1255,1,2,4,3.264924356,57,1,1,1,065,074
3306770,1,2,2,1,1,1630,1655,2,1,4,3.264924356,57,1,1,1,074,065
3306778,1,1,2,2,1,730,810,1,2,23,3.32083237,23,1,1,0,074,074
3306778,1,2,2,2,1,1330,1400,2,1,23,3.32083237,23,1,1,0,074,074
3306778,1,3,2,2,1,1503,1515,1,4,24,0.734491273,23,1,1,0,074,074
3306778,1,4,2,2,1,1553,1605,4,1,24,0.734491273,23,1,1,0,074,074
3306852,1,1,1,1,4,700,745,1,3,11,15.25721467,56,3,1,1,148,074
3306852,1,2,1,1,4,1830,1915,3,1,11,15.25721467,56,3,1,1,074,148
3307077,1,1,2,1,4,715,740,1,2,24,1.594244162,57,0,1,1,074,074
3307077,1,2,2,1,4,1500,1530,2,1,24,1.594244162,57,0,1,1,074,074
3307077,1,3,2,1,4,1900,1940,1,9,24,2.043832661,57,0,1,1,074,074
3307077,1,4,2,1,4,1945,2015,9,10,24,0.67416529,57,0,1,1,074,074
3307077,1,5,2,1,4,2200,2220,10,1,24,1.404913692,57,0,1,1,074,074
3307185,1,1,2,1,1,900,935,1,10,24,2.201593659,62,1,1,1,074,074
3307185,1,2,2,1,1,1200,1240,10,5,24,2.023652696,62,1,1,1,074,074
3307185,1,3,2,1,1,1430,1450,5,1,24,0.452889503,62,1,1,1,074,074
3307185,1,4,2,1,1,1930,1945,1,5,24,0.452889503,62,1,1,1,074,074
3307185,1,5,2,1,1,1950,2000,5,11,24,0.262321777,62,1,1,1,074,074
3307185,1,6,2,1,1,2200,2205,11,1,24,0.192547431,62,1,1,1,074,074
3307304,1,1,1,1,4,800,805,1,2,11,1.47603317,59,1,1,1,074,074
3307304,1,2,1,1,4,1500,1505,2,1,11,1.47603317,59,1,1,1,074,074
3307304,1,3,1,1,4,1830,1915,1,9,24,0.86063903,59,1,1,1,074,074
3307304,1,4,1,1,4,1915,2000,9,1,24,0.86063903,59,1,1,1,074,074
3307377,1,1,2,1,4,800,830,1,2,11,7.388377955,55,2,1,1,079,074
3307377,1,2,2,1,4,1800,1830,2,1,11,7.388377955,55,2,1,1,074,079
3307398,1,1,2,1,4,700,710,1,2,11,1.540178789,53,2,1,1,074,074
3307398,1,2,2,1,4,1400,1420,2,7,11,7.95211356,53,2,1,1,079,074
3307398,1,3,2,1,4,2100,2125,7,1,11,6.645459965,53,2,1,1,074,079
3307408,1,1,2,2,4,1730,1745,1,5,11,2.445473452,56,2,1,1,074,074
3307408,1,2,2,2,4,1930,1945,5,1,11,2.445473452,56,2,1,1,074,074
3307423,1,1,2,1,4,1700,1715,1,8,11,5.927629585,49,1,1,1,079,074
3307423,1,2,2,1,4,2100,2110,8,5,11,5.380263166,49,1,1,1,074,079
3307423,1,3,2,1,4,2210,2215,5,1,11,1.702471109,49,1,1,1,074,074
3307750,1,1,2,1,4,730,745,1,3,11,7.076302734,55,1,1,1,058,074
3307750,1,2,2,1,4,1400,1415,3,1,11,7.076302734,55,1,1,1,074,058
3307750,1,3,2,1,4,1500,1535,1,3,4,4.446495965,55,1,1,1,065,074
3307750,1,4,2,1,4,1830,1900,3,1,4,4.446495965,55,1,1,1,074,065
3307794,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,55,1,1,1,,
3307837,1,1,2,1,4,545,630,1,2,1,12.21279497,55,0,1,1,079,074
3307837,1,2,2,1,4,1600,1700,2,1,1,12.21279497,55,0,1,1,074,079
3307854,1,1,1,1,4,700,720,1,2,11,5.002251286,52,1,1,1,079,074
3307854,1,2,1,1,4,1600,1620,2,1,11,5.002251286,52,1,1,1,074,079
3308064,1,1,1,1,4,1000,1010,1,3,11,1.004872659,59,2,1,1,074,074
3308064,1,2,1,1,4,1030,1040,3,1,11,1.004872659,59,2,1,1,074,074
3308075,1,1,1,1,4,730,815,1,2,2,10.50880474,52,2,1,1,079,074
3308075,1,2,1,1,4,1630,1720,2,1,2,10.50880474,52,2,1,1,074,079
3308315,1,1,2,1,1,700,740,1,2,2,4.711342064,46,1,1,1,079,074
3308315,1,2,2,1,1,1500,1540,2,1,2,4.711342064,46,1,1,1,074,079
3308457,1,1,2,1,4,800,825,1,2,11,10.22587408,52,2,1,1,092,074
3308457,1,2,2,1,4,1515,1545,2,10,11,8.1866168,52,2,1,1,074,092
3308457,1,3,2,1,4,1630,1645,10,1,11,3.423245781,52,2,1,1,074,074
3308594,1,1,2,1,4,800,830,2,1,2,5.827730079,50,1,1,1,074,079
3308594,1,2,2,1,4,1910,1920,1,9,24,0.498465223,50,1,1,1,074,074
3308594,1,3,2,1,4,2043,2050,9,5,24,0.470921919,50,1,1,1,074,074
3308594,1,4,2,1,4,2134,2135,5,1,24,0.035709811,50,1,1,1,074,074
3308654,1,1,2,1,1,900,1000,1,5,1,10.22992375,60,1,1,1,079,074
3308654,1,2,2,1,1,1300,1400,5,1,1,10.22992375,60,1,1,1,074,079
3308760,1,1,2,1,4,845,910,1,2,2,5.752000279,46,1,1,1,079,074
3308760,1,2,2,1,4,1910,1945,2,1,2,5.752000279,46,1,1,1,074,079
3309081,1,1,1,1,4,955,1010,1,9,24,0.977229091,64,0,1,1,074,074
